desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.360382
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.424292
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.528437
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.864265
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.632488000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.38443
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.336334
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.656443
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.008366
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.024459999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.360289
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.392477000000003
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.928362
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.512341999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.96841
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.304333000000003
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,33.264507
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,23.04018
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.272517999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.240516999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.648301999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,23.4722
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.536484
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.712212
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.504202
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,18.047947
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.288145
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.480247
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.39229
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.176233
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.944269
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,19.840031
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.480247
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.432152
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.432152
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.360101999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.82431
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.392103
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.152185
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.504389
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.152185
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.128325
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,20.992085
