desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.2079
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.823905
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.095901
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.255899000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.775905999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.903903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.303899000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.383898
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.015903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.111901
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.951903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.935903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.159901
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.823905
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.2079
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.415897
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.015903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.887903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.919903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.903903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.679907
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.663907
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.935903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
